,drive.current_mean_15_len_10_shift,drive.current_mean_45_len_10_shift,drive.current_min_45_len_5_shift,drive.current_max_90_len_5_shift,raw_mix.consumption_mean_15_len_10_shift,raw_mix.consumption_min_45_len_5_shift,raw_mix.consumption_mean_300_len_30_shift,raw_mix.moisture_avg_mean_60_len_15_shift,temp.out_mean_25_len_5_shift,temp.inlet_mean_25_len_5_shift,temp.out_min_25_len_5_shift,temp.inlet_max_30_len_5_shift,raw_mix.lab.measure.sito_009
255,86.50049257278442,88.53546756246816,76.97702026367188,106.0796890258789,262.8595821380615,258.67938130696615,268.06919605449934,23.191999435424805,91.89899239173302,476.75654954176684,86.28237915039062,482.6257934570313,18.7
256,74.91417264938354,82.10403575067934,68.2269058227539,100.63337707519533,257.5464274088542,253.65635477701824,266.8299465947048,23.191999435424805,99.39300243671124,488.65526287372296,90.73828125,492.5213317871094,18.5
257,72.75342845916748,76.76655661541483,56.981258392333984,88.75003051757812,269.85824266419115,264.71530030953363,265.6893657085219,23.191999435424805,96.40942118718074,487.032708974985,89.62430572509766,492.0005187988281,18.9
258,81.01783037185669,81.7435364101244,77.4896240234375,87.30074310302734,272.27435099283855,267.74536946614586,267.65646400704026,23.191999435424805,91.05377432016226,488.08102534367487,88.30778503417969,494.6046142578125,19.2
259,90.28524780273438,87.39913774573284,74.23001098632812,98.55422973632812,269.0997537612915,257.8055440266927,270.19379866958366,23.191999435424805,90.39941200843224,480.35554269643933,87.9027099609375,486.4451293945313,19.0
261,77.07914924621582,79.25917003465736,66.4240493774414,92.34678649902344,266.31490166982013,262.44200541178384,235.81474212872178,23.374000549316406,100.0,484.7958585298978,100.0,499.4656066894531,18.1
262,84.7200255393982,82.38037606944208,72.81462097167969,91.2071304321289,270.2415105183919,260.3239685058594,249.92716017352333,23.381582260131836,100.0,489.2495316725511,100.0,497.38232421875,18.6
263,80.85506439208984,82.77711884871773,75.90489959716797,93.49000549316406,265.4328257242839,259.30222574869794,264.3868338820414,23.36819833223937,100.0,490.3779742901142,100.0,495.9934692382813,19.2
264,78.04040050506592,77.27587442812712,73.9193115234375,86.4007339477539,260.14008140563965,256.495600382487,265.17596459879826,22.87571907043457,100.0,473.71175677959735,100.0,498.4239501953125,18.0
265,76.86546421051025,77.43400905443275,73.47863006591797,83.83779907226562,256.73739210764563,252.24637756347656,260.31145344646535,23.01496780895796,100.0,470.0059321476863,100.0,478.8064270019531,20.2
266,81.87137031555176,83.21173692786175,78.1071548461914,92.62130737304688,264.9059242884318,263.2808359781901,262.2996386065531,22.886158927542265,100.0,478.5593825120192,100.0,482.7993774414063,19.6
267,84.09329605102539,83.04477857506794,77.23412322998047,91.15867614746094,271.0427619934082,264.4563405354818,266.7235276086625,22.66593717356197,100.0,475.54798302283655,100.0,480.368896484375,17.3
268,88.45881462097168,86.68197018167247,76.98128509521484,94.3525161743164,270.6561508178711,266.2155792236328,267.93627579740746,22.61289674727643,100.0,474.77343397874097,100.0,477.93841552734375,17.6
269,64.99241042137146,69.51851712102476,61.61969375610352,83.82621765136719,247.42796743170902,244.992023894085,268.11086119883424,22.654577005104944,100.01415399404672,451.16963547926684,98.63736724853516,478.1119995117188,18.4
270,71.25591850280762,70.15569686889648,66.5687255859375,73.84542846679688,257.00051549275713,255.1541259765625,263.4407952784717,22.71470069885254,89.83852914663461,479.52089632474457,87.19381713867188,483.66741943359375,21.7
271,72.57270765304565,72.79908487071161,67.18927001953125,77.1561279296875,261.8193419774373,260.3969228108724,260.0898849925651,22.666434929019115,90.54352657611554,486.5920210618239,88.00397491455078,493.9101867675781,18.2
272,78.34728193283081,75.39076506573221,63.37200546264648,89.82363891601562,273.47571258544923,246.31212870279947,260.9273912997776,22.615398406982425,84.32708329420824,489.47655428372894,75.85153198242188,494.7782287597656,18.8
273,69.44298362731934,69.80730371889861,65.6692123413086,93.73255157470705,253.69753761291503,249.3751017252604,264.1455714265107,22.53470039367676,92.0703738285945,484.1167238675631,86.28237915039062,496.1670837402344,17.0
274,72.94532346725464,71.4086567422618,66.4410171508789,75.51683044433594,266.5247446695964,259.3726348876953,262.8074274255125,22.353887245303298,91.52896675696739,480.3421889085036,85.47222137451172,486.4451293945313,16.5
275,83.65608739852905,85.48381423950195,70.24607849121094,97.13731384277344,272.0225823720296,267.4686279296875,261.9161428191251,21.85230827331543,86.14995076106145,490.56787109375,82.4341049194336,498.7711791992188,17.2
276,81.4212532043457,76.25390658171281,64.56800079345703,85.27332305908203,265.00390803019206,260.1800608317057,263.6832683992758,21.856651306152344,87.87154711209811,488.2012117826022,84.05443572998047,493.9101867675781,17.5
277,78.80186557769775,77.6509780883789,65.6585922241211,87.91675567626953,269.2384526570638,267.67027180989584,265.6882398579915,21.844812893476643,92.23006967397836,482.43882047213043,84.66205596923828,488.5284118652344,19.8
278,83.10341119766235,80.78948924852455,69.8511962890625,88.44811248779297,273.30481096903486,269.4869669596354,267.3460045967651,21.844800292468463,90.9447147662823,480.38799344576324,86.48492431640625,490.0,20.3
279,70.06597995758057,79.559373109237,66.61071014404297,94.53741455078124,268.62699127197266,266.67931315104164,271.0189387020479,21.84970092773437,95.2915508563702,487.8673600416917,86.38365173339844,493.3893737792969,19.2
280,86.41072273254395,83.25177731721297,77.14533233642578,92.56297302246094,268.4312939453125,266.3195821126302,270.89636487316585,21.834976415165134,96.8690329331618,482.75264329176684,91.64971160888672,490.2644653320313,18.5
281,85.8332405090332,85.23449640688689,74.11256408691406,102.22573852539062,271.41803919474285,268.56586100260415,270.7433385111491,22.167361275094454,93.39078316321739,485.44354482797473,85.67475891113281,490.0908508300781,17.8
